Bike_Id,Bike_Lat,Bike_Long,name,review_count,categories,rating,display_address,distance
1a8541216cf020de1dcf4f90c8fd0919,37.7616343,-122.3906477,Parker Potrero,267,New American,4.5,"1399 18th St, San Francisco, CA 94107",510.28730103753134
1a8541216cf020de1dcf4f90c8fd0919,37.7616343,-122.3906477,Chez Maman East,2407,"French, Burgers, Creperies",4.5,"1401 18th St, San Francisco, CA 94107",540.99531685851
1a8541216cf020de1dcf4f90c8fd0919,37.7616343,-122.3906477,The Palm Court at RH San Francisco,436,American,4.0,"590 20th St, San Francisco, CA 94107",304.9907451258074
e8061d928a602d4e74975b184f61df6d,37.7567083,-122.421025,Bottega,963,"Italian, Pasta Shops, Pizza",4.5,"1132 Valencia St, San Francisco, CA 94110",221.6232765189965
e8061d928a602d4e74975b184f61df6d,37.7567083,-122.421025,Beretta Valencia,4174,"Italian, Pizza, Breakfast & Brunch",4.0,"1199 Valencia St, San Francisco, CA 94110",319.11976350219066
e8061d928a602d4e74975b184f61df6d,37.7567083,-122.421025,Gola,55,"Mediterranean, Cocktail Bars",4.5,"819 Valencia St, San Francisco, CA 94110",339.5194120163169
e28f658f5100e41a80d7896d356bc7f6,37.321181834267314,-121.9030898809433,Palermo Italian Restaurant,604,"Italian, Pizza, Delis",4.0,"791 Auzerais Ave, San Jose, CA 95126",104.35603956706628
e28f658f5100e41a80d7896d356bc7f6,37.321181834267314,-121.9030898809433,Lovens,26,"Comfort Food, Tacos",4.5,"956 Park Ave, San Jose, CA 95126",698.7105037495932
e28f658f5100e41a80d7896d356bc7f6,37.321181834267314,-121.9030898809433,Fire and Rice,81,"Hawaiian, Asian Fusion, Food Trucks",4.5,"460 Lincoln Ave, San Jose, CA 95126",436.61510859329996
b063f8d6a24fea4eb06aac2817efc46b,37.32601084794081,-121.91232740879056,Lovens,26,"Comfort Food, Tacos",4.5,"956 Park Ave, San Jose, CA 95126",363.2795798015238
b063f8d6a24fea4eb06aac2817efc46b,37.32601084794081,-121.91232740879056,Pier 402,305,"Seafood, Salad, Cocktail Bars",3.5,"238 Race St, San Jose, CA 95126",108.64671832346916
b063f8d6a24fea4eb06aac2817efc46b,37.32601084794081,-121.91232740879056,LUNA Mexican Kitchen - The Alameda,2573,"Mexican, Breakfast & Brunch, Vegetarian",4.5,"1495 The Alameda, San Jose, CA 95126",920.6681372034325
4ceb165eadff654c51cd12c1fc44b422,37.774017937683546,-122.4238085746765,Dumpling Home,1369,"Dim Sum, Noodles, Asian Fusion",4.5,"298 Gough St, San Francisco, CA 94102",226.36900267356816
4ceb165eadff654c51cd12c1fc44b422,37.774017937683546,-122.4238085746765,Kiln,35,New American,4.5,"149 Fell St, San Francisco, CA 94102",376.48936824586775
4ceb165eadff654c51cd12c1fc44b422,37.774017937683546,-122.4238085746765,a Mano,1625,"Italian, Cocktail Bars, Pizza",4.0,"450 Hayes St, San Francisco, CA 94102",327.61583144740894
113b9406090fbc8b512ee504634da501,37.7328128005294,-122.43414044380188,Manzoni,262,Italian,4.0,"2788 Diamond St, San Francisco, CA 94131",218.70557948784972
113b9406090fbc8b512ee504634da501,37.7328128005294,-122.43414044380188,Gialina Pizzeria,1177,"Pizza, Italian, Salad",4.0,"2842 Diamond St, San Francisco, CA 94131",134.1493396273514
113b9406090fbc8b512ee504634da501,37.7328128005294,-122.43414044380188,One Waan Thai,369,Thai,4.0,"2922 Diamond St, San Francisco, CA 94131",49.19786789763604
20506dc0614eddbe19dd917155bae3b7,37.34398467798214,-121.87438488006592,Kali Noodles and Tea Bar,417,"Vietnamese, Coffee & Tea, Noodles",4.5,"374 E Santa Clara St, San Jose, CA 95113",848.9581961743737
20506dc0614eddbe19dd917155bae3b7,37.34398467798214,-121.87438488006592,Naglee Park Garage,1117,"New American, Bars, Burgers",4.0,"505 E San Carlos St, San Jose, CA 95112",807.0415086871672
20506dc0614eddbe19dd917155bae3b7,37.34398467798214,-121.87438488006592,Hamburgers El Gordo,22,"Burgers, Food Trucks, Hot Dogs",4.5,"1062 E Santa Clara St, San Jose, CA 95116",497.7514939061834
e4484b938889737f1687d11b6ff02341,37.330698,-121.888979,Mama Kin,113,"Music Venues, Cajun/Creole, Breakfast & Brunch",4.0,"374 S First St, San Jose, CA 95113",262.52080681238834
e4484b938889737f1687d11b6ff02341,37.330698,-121.888979,Petiscos,451,"Portuguese, Tapas/Small Plates, Seafood",4.0,"399 S 1st St, San Jose, CA 95113",253.11597080836265
e4484b938889737f1687d11b6ff02341,37.330698,-121.888979,Hula Bar and Kitchen,140,"Bars, Hawaiian, Filipino",4.5,"30 E Santa Clara St, Ste 110, San Jose, CA 95113",631.1157605957943
3933d9199c099118951ac7cf72031c13,37.331415,-121.8932,Firehouse No.1 Gastropub,1729,"American, Pubs, Gastropubs",4.0,"69 N San Pedro St, San Jose, CA 95110",533.1152770341389
3933d9199c099118951ac7cf72031c13,37.331415,-121.8932,Serious Dumpling 正经生煎,633,"Chinese, Noodles, Asian Fusion",4.0,"49 North San Pedro St, San Jose, CA 95110",485.4334445057647
3933d9199c099118951ac7cf72031c13,37.331415,-121.8932,Hula Bar and Kitchen,140,"Bars, Hawaiian, Filipino",4.5,"30 E Santa Clara St, Ste 110, San Jose, CA 95113",616.8910342045376
0cc1f03c89a4048d7b2df21d498bde14,37.329732,-121.901782,Firehouse No.1 Gastropub,1729,"American, Pubs, Gastropubs",4.0,"69 N San Pedro St, San Jose, CA 95110",977.4721066138127
0cc1f03c89a4048d7b2df21d498bde14,37.329732,-121.901782,Little Wine House,88,"Wine Bars, Beer Bar, Tapas Bars",5.0,"350 W Julian St, Bldg 4, San Jose, CA 95110",709.0463884693128
0cc1f03c89a4048d7b2df21d498bde14,37.329732,-121.901782,The Littlest Little Italy,27,Food Court,4.0,"320 W Saint John St, San Jose, CA 95110",697.1657000976547
cad9a547732685a295e62323fd9aa378,37.333798,-121.886943,Hula Bar and Kitchen,140,"Bars, Hawaiian, Filipino",4.5,"30 E Santa Clara St, Ste 110, San Jose, CA 95113",386.18161707859207
cad9a547732685a295e62323fd9aa378,37.333798,-121.886943,The FAB,191,"Sports Bars, New Mexican Cuisine, Breakfast & Brunch",4.0,"110 Paseo De San Antonio, San Jose, CA 95112",145.08826701634018
cad9a547732685a295e62323fd9aa378,37.333798,-121.886943,Mama Kin,113,"Music Venues, Cajun/Creole, Breakfast & Brunch",4.0,"374 S First St, San Jose, CA 95113",363.39571585567114
7bb8d66fe7b1db88c66142fe3da816c3,37.335885,-121.88566,Hula Bar and Kitchen,140,"Bars, Hawaiian, Filipino",4.5,"30 E Santa Clara St, Ste 110, San Jose, CA 95113",381.8347903332149
7bb8d66fe7b1db88c66142fe3da816c3,37.335885,-121.88566,Rollati Ristorante,83,Italian,4.0,"181 E Santa Clara St, Unit 10, San Jose, CA 95113",260.630150469272
7bb8d66fe7b1db88c66142fe3da816c3,37.335885,-121.88566,Goodtime Bar,70,"Wine Bars, Tapas/Small Plates, Seafood",5.0,"30 Fountain Aly, Ste 160, San Jose, CA 95113",348.67525085866157
3e4a340888aa808d7bbae5d2372c06dc,37.333955,-121.877349,The FAB,191,"Sports Bars, New Mexican Cuisine, Breakfast & Brunch",4.0,"110 Paseo De San Antonio, San Jose, CA 95112",706.3395753415173
3e4a340888aa808d7bbae5d2372c06dc,37.333955,-121.877349,The Nest Asian Bistro,260,"Chicken Wings, Sandwiches, Asian Fusion",4.0,"312 S 3rd St, San Jose, CA 95112",663.7172907352124
3e4a340888aa808d7bbae5d2372c06dc,37.333955,-121.877349,Rollati Ristorante,83,Italian,4.0,"181 E Santa Clara St, Unit 10, San Jose, CA 95113",973.4058114719071
16b5b91495e0c631f87a21bdc3b2d41f,37.834174,-122.272968,Hidden Spot - Emeryville,306,"Burgers, Sandwiches, Chicken Wings",4.5,"4000 Adeline St, Inside Hometown Heroes, Emeryville, CA 94608",525.0637494925281
16b5b91495e0c631f87a21bdc3b2d41f,37.834174,-122.272968,Jungdon Katsu,45,Japanese,5.0,"5333 Adeline St, Emeryville, CA 94608",539.367320637234
16b5b91495e0c631f87a21bdc3b2d41f,37.834174,-122.272968,Lovely Day,107,"New American, Comfort Food, Breakfast & Brunch",4.5,"4629 Martin Luther King Jr Way, Oakland, CA 94609",466.191813387679
48ae1a8e476b68de634e7f103c359b56,37.333988,-121.894902,Firehouse No.1 Gastropub,1729,"American, Pubs, Gastropubs",4.0,"69 N San Pedro St, San Jose, CA 95110",246.98504144865356
48ae1a8e476b68de634e7f103c359b56,37.333988,-121.894902,Serious Dumpling 正经生煎,633,"Chinese, Noodles, Asian Fusion",4.0,"49 North San Pedro St, San Jose, CA 95110",231.4779696555174
48ae1a8e476b68de634e7f103c359b56,37.333988,-121.894902,District - San Jose,480,"Tapas/Small Plates, Wine Bars, Whiskey Bars",4.0,"65 N San Pedro St, San Jose, CA 95110",259.85771145067343
b347e314d1a3b9d27875b46ce3fd7f70,37.7719996,-122.3899698,ATwater Tavern,495,"Seafood, New American, Breakfast & Brunch",4.0,"295 Terry A Francois Blvd, San Francisco, CA 94158",351.0680870535837
b347e314d1a3b9d27875b46ce3fd7f70,37.7719996,-122.3899698,KAIYŌ Rooftop,773,"Peruvian, Cocktail Bars, Sushi Bars",4.0,"701 3rd St, Fl 12, San Francisco, CA 94105",792.0607431612079
b347e314d1a3b9d27875b46ce3fd7f70,37.7719996,-122.3899698,GluGlu,13,"Wine Bars, Mediterranean, Seafood",4.5,"7 Warriors Way, Ste 202, San Francisco, CA 94158",426.7156878258667
5b3c9868ef64e09442b06df5ce4ef24d,37.78045005996349,-122.43194639682768,Sikdang Woori,20,Korean,4.5,"1506 Fillmore St, San Francisco, CA 94115",346.6938413211353
5b3c9868ef64e09442b06df5ce4ef24d,37.78045005996349,-122.43194639682768,NONO,80,Izakaya,4.5,"1730 Fillmore St, San Francisco, CA 94115",588.2401937661615
5b3c9868ef64e09442b06df5ce4ef24d,37.78045005996349,-122.43194639682768,Fermentation Lab,27,"Cocktail Bars, Seafood, New American",4.5,"1700A Post St, San Francisco, CA 94115",608.4839503332521
d94a66f24de908a615ce0a46f27a682b,37.78749210438603,-122.3982846736908,Bocado,129,"Peruvian, Desserts, Cocktail Bars",4.5,"701 Folsom St, San Francisco, CA 94107",448.73204012437526
d94a66f24de908a615ce0a46f27a682b,37.78749210438603,-122.3982846736908,LaoTable,1534,"Laotian, Thai",4.0,"149 2nd St, San Francisco, CA 94105",38.33091195997962
d94a66f24de908a615ce0a46f27a682b,37.78749210438603,-122.3982846736908,Delarosa Downtown,1706,"Pizza, Italian, Cocktail Bars",4.0,"37 Yerba Buena Ln, San Francisco, CA 94103",564.1718099579749
448833b358f62bf1d1206c813f792669,37.779046658472055,-122.44729131460188,Fish In The Box,303,"Poke, Sushi Bars, Seafood",4.5,"800 Masonic Ave, San Francisco, CA 94117",591.5472996779927
448833b358f62bf1d1206c813f792669,37.779046658472055,-122.44729131460188,Bistro Central Parc,1087,"French, Breakfast & Brunch, Italian",4.5,"560 Central Ave, San Francisco, CA 94117",520.2753052572909
448833b358f62bf1d1206c813f792669,37.779046658472055,-122.44729131460188,The Pig & Whistle,519,"Pubs, British",4.0,"2801 Geary Blvd, San Francisco, CA 94118",400.14161467147255
515b2fdc0cfb6110776790b85400f062,37.75823842417928,-122.4260938167572,Bottega,963,"Italian, Pasta Shops, Pizza",4.5,"1132 Valencia St, San Francisco, CA 94110",581.5141497008283
515b2fdc0cfb6110776790b85400f062,37.75823842417928,-122.4260938167572,Gola,55,"Mediterranean, Cocktail Bars",4.5,"819 Valencia St, San Francisco, CA 94110",461.4624461667418
515b2fdc0cfb6110776790b85400f062,37.75823842417928,-122.4260938167572,Loló,2500,"Mexican, Tapas/Small Plates",4.0,"974 Valencia St, San Francisco, CA 94110",429.78684140094094
03cc61af40764524160f132da0f3f681,37.8505777,-122.2781754,Creekwood,458,"Italian, New American",4.5,"3121 Sacramento St, Berkeley, CA 94702",44.9385213051942
03cc61af40764524160f132da0f3f681,37.8505777,-122.2781754,Mujiri,403,"Japanese, Sushi Bars",4.5,"6501 San Pablo Ave, Unit B, Oakland, CA 94608",704.6900580064887
03cc61af40764524160f132da0f3f681,37.8505777,-122.2781754,Chai Thai Noodles - Berkeley,187,"Thai, Laotian, Noodles",4.0,"3015 San Pablo Ave, Ste B, Berkeley, CA 94702",700.5114290889903
0a40fbe91996a7ac0b46d34871aa896b,37.73981271734901,-122.42552250623704,Outer Orbit,189,"Hawaiian, Asian Fusion, Beer Bar",4.5,"3215 Mission St, San Francisco, CA 94110",784.3458741025062
0a40fbe91996a7ac0b46d34871aa896b,37.73981271734901,-122.42552250623704,Komaaj,221,"Persian/Iranian, Vegetarian, Wraps",4.5,"10 29th st, San Francisco, CA 94110",630.9028237345285
0a40fbe91996a7ac0b46d34871aa896b,37.73981271734901,-122.42552250623704,Damansara,84,Malaysian,4.0,"1781 Church St, San Francisco, CA 94131",304.1328581681798
ff965c7f0bb892bf7053a78b4df24275,37.35288682729121,-121.88604980707169,SJ Omogari,2462,"Korean, Soup, Seafood",4.0,"154 Jackson St, San Jose, CA 95112",942.66658584513
ff965c7f0bb892bf7053a78b4df24275,37.35288682729121,-121.88604980707169,Maza Restaurant,195,"Mexican, Seafood",4.5,"782 N 13th St, San Jose, CA 95112",488.578293779777
ff965c7f0bb892bf7053a78b4df24275,37.35288682729121,-121.88604980707169,Gombei,1260,Japanese,4.0,"193 Jackson St, San Jose, CA 95112",893.284713860927
49bb4994b8e1aacd936090458544f74d,37.35306166133104,-121.89193725585936,SJ Omogari,2462,"Korean, Soup, Seafood",4.0,"154 Jackson St, San Jose, CA 95112",586.724172192963
49bb4994b8e1aacd936090458544f74d,37.35306166133104,-121.89193725585936,Shabu Time,336,"Japanese, Hot Pot, Do-It-Yourself Food",4.5,"171 Jackson St, San Jose, CA 95112",550.350440512326
49bb4994b8e1aacd936090458544f74d,37.35306166133104,-121.89193725585936,Minato Japanese Restaurant,1007,Japanese,4.0,"617 N 6th St, San Jose, CA 95112",404.681995245514
1d2910bd99e3e2abbe63546c231cfab8,37.77452040113685,-122.4094493687153,Bay Of Burma,29,Burmese,5.0,"1174 Folsom St, San Francisco, CA 94103",126.54382479228853
1d2910bd99e3e2abbe63546c231cfab8,37.77452040113685,-122.4094493687153,HK Lounge Bistro,111,Dim Sum,4.5,"1136 Folsom St, San Francisco, CA 94103",190.4925433377026
1d2910bd99e3e2abbe63546c231cfab8,37.77452040113685,-122.4094493687153,Birdsong,418,New American,4.5,"1085 Mission St, San Francisco, CA 94103",549.1787352695789
36460a8c801bc83206f3810f859f9573,37.7765126,-122.4113061,Birdsong,418,New American,4.5,"1085 Mission St, San Francisco, CA 94103",331.09986450047825
36460a8c801bc83206f3810f859f9573,37.7765126,-122.4113061,Bay Of Burma,29,Burmese,5.0,"1174 Folsom St, San Francisco, CA 94103",176.40926668490886
36460a8c801bc83206f3810f859f9573,37.7765126,-122.4113061,Rise Over Run,105,"New American, Cocktail Bars",4.0,"33 Turk St, San Francisco, CA 94102",752.5044208280459
d436129450e3a2223972a9b3f7134f73,37.8723555,-122.2664467,Gather Kitchen & Bar,2484,"New American, Bars, Pizza",4.0,"2200 Oxford St, Berkeley, CA 94704",318.40493205382796
d436129450e3a2223972a9b3f7134f73,37.8723555,-122.2664467,Berkeley Social Club,2078,"Breakfast & Brunch, Korean, Bars",4.0,"2050 University Ave, Berkeley, CA 94704",272.32931228510057
d436129450e3a2223972a9b3f7134f73,37.8723555,-122.2664467,Eureka!,2161,American,4.0,"2068 Center St, Berkeley, CA 94704",347.2691381650722
1596efd5fa00679aefd3b5d3d1b2ef26,37.866249,-122.2993708,Thai Table,410,Thai,4.5,"913 University Ave, Berkeley, CA 94710",373.46104651045096
1596efd5fa00679aefd3b5d3d1b2ef26,37.866249,-122.2993708,Iyasare,850,"Japanese, Bars",4.0,"1830 Fourth St, Berkeley, CA 94710",375.2458463843269
1596efd5fa00679aefd3b5d3d1b2ef26,37.866249,-122.2993708,La Marcha Tapas Bar,1303,"Spanish, Tapas Bars, Wine Bars",4.0,"2026 San Pablo Ave, Berkeley, CA 94702",670.320302308202
0d5e25e4358800e347be5dd9808fabb5,37.8658466,-122.2674431,Gather Kitchen & Bar,2484,"New American, Bars, Pizza",4.0,"2200 Oxford St, Berkeley, CA 94704",422.97235453554293
0d5e25e4358800e347be5dd9808fabb5,37.8658466,-122.2674431,Fish & Bird Sousaku Izakaya,371,"Izakaya, Tapas/Small Plates, Seafood",4.0,"2451 Shattuck Ave, Berkeley, CA 94704",118.2694615556375
0d5e25e4358800e347be5dd9808fabb5,37.8658466,-122.2674431,Heroic Italian,111,"Italian, Sandwiches, Wine Bars",4.5,"2020 Kittredge St, Berkeley, CA 94704",293.53262541658796
4a2e731c87e9a1e07ad0f5c8a91efd4b,37.86641794050319,-122.25379943847656,Noodle Dynasty,168,Noodles,4.5,"2426 Telegraph Ave, Berkeley, CA 94704",449.5440654382414
4a2e731c87e9a1e07ad0f5c8a91efd4b,37.86641794050319,-122.25379943847656,Kiraku,1514,"Japanese, Tapas/Small Plates, Tapas Bars",4.5,"2566B Telegraph Ave, Berkeley, CA 94704",543.6260355653754
4a2e731c87e9a1e07ad0f5c8a91efd4b,37.86641794050319,-122.25379943847656,In The Wood,247,"Gastropubs, Cocktail Bars, New American",4.0,"2930 College Ave, Berkeley, CA 94705",965.1607793655866
9cc649af249977ff781d4b755abd4388,37.87055532905745,-122.27972030639648,Kinda Izakaya,67,"Tapas/Small Plates, Izakaya, Ramen",4.5,"1941A University Ave, Berkeley, CA 94704",688.9992056643456
9cc649af249977ff781d4b755abd4388,37.87055532905745,-122.27972030639648,Pyeong Chang Tofu - Berkeley,277,"Korean, Soup, Chicken Wings",4.5,"1269 University Ave, Berkeley, CA 94702",688.9067065490091
9cc649af249977ff781d4b755abd4388,37.87055532905745,-122.27972030639648,Masa Ramen Bistro,209,"Hawaiian, Ramen, Japanese Curry",4.5,"1923 University Ave, Berkeley, CA 94704",659.0926060286247
569d5c153e5380ea2f286b48217ec566,37.870407115465376,-122.29967594146729,Thai Table,410,Thai,4.5,"913 University Ave, Berkeley, CA 94710",372.1444587907842
569d5c153e5380ea2f286b48217ec566,37.870407115465376,-122.29967594146729,Iyasare,850,"Japanese, Bars",4.0,"1830 Fourth St, Berkeley, CA 94710",153.00629506625856
569d5c153e5380ea2f286b48217ec566,37.870407115465376,-122.29967594146729,Zut On Fourth,408,Mediterranean,3.5,"1820 4th St, Berkeley, CA 94710",118.81116785100187
af8c8625437ce60d8d247d158945ebd8,37.88022244590679,-122.26959228515624,Tigerlily Berkeley,720,"Indian, Cocktail Bars",4.0,"1513 Shattuck Ave, Berkeley, CA 94709",69.55923359075295
af8c8625437ce60d8d247d158945ebd8,37.88022244590679,-122.26959228515624,Chez Panisse,3070,"New American, French",4.0,"1517 Shattuck Ave, Berkeley, CA 94709",84.45904943844528
af8c8625437ce60d8d247d158945ebd8,37.88022244590679,-122.26959228515624,Cheese Board Pizza,5980,Pizza,4.5,"1512 Shattuck Ave, Berkeley, CA 94709",40.85230748977412
8be5197057004601e172a2eb9bbe1f11,37.87657254910685,-122.26952791213988,Berkeley Social Club,2078,"Breakfast & Brunch, Korean, Bars",4.0,"2050 University Ave, Berkeley, CA 94704",539.663190170436
8be5197057004601e172a2eb9bbe1f11,37.87657254910685,-122.26952791213988,Via del Corso,835,"Italian, Cocktail Bars, Wine Bars",4.0,"1788 Shattuck Ave, Berkeley, CA 94709",176.84190793001935
8be5197057004601e172a2eb9bbe1f11,37.87657254910685,-122.26952791213988,Kinda Izakaya,67,"Tapas/Small Plates, Izakaya, Ramen",4.5,"1941A University Ave, Berkeley, CA 94704",558.2606197995574
02f7cffdcfad5a5d9863c1b70a7eb17c,37.849594967776646,-122.26556897163393,Shewhat,243,"Ethiopian, Eritrean",5.0,"6101 Shattuck Ave, Oakland, CA 94609",313.09710549283784
02f7cffdcfad5a5d9863c1b70a7eb17c,37.849594967776646,-122.26556897163393,Phosho Dough,267,Vietnamese,4.5,"6601 Telegraph Ave, Oakland, CA 94609",522.4771753939276
02f7cffdcfad5a5d9863c1b70a7eb17c,37.849594967776646,-122.26556897163393,Casa Borinqueña,68,"Puerto Rican, Vegan",5.0,"6211 Shattuck Ave, Oakland, CA 94609",147.2643752271851
ebbfe1c4b86ffc03d3be17ba20a6ec99,37.8465156,-122.2653043,Shewhat,243,"Ethiopian, Eritrean",5.0,"6101 Shattuck Ave, Oakland, CA 94609",44.00953224961689
ebbfe1c4b86ffc03d3be17ba20a6ec99,37.8465156,-122.2653043,Casa Borinqueña,68,"Puerto Rican, Vegan",5.0,"6211 Shattuck Ave, Oakland, CA 94609",200.29336918082888
ebbfe1c4b86ffc03d3be17ba20a6ec99,37.8465156,-122.2653043,A+ Burger,837,Burgers,4.5,"6228 Telegraph Ave, Oakland, CA 94609",472.1498750447241
6ad0aba1d60a8bba74e69b3c7278acb8,37.81498823042416,-122.2748440504074,Parche,214,"Colombian, Tapas/Small Plates, Cocktail Bars",4.5,"2295 Broadway, Oakland, CA 94612",796.5578702956128
6ad0aba1d60a8bba74e69b3c7278acb8,37.81498823042416,-122.2748440504074,Good Luck Gato,33,"Izakaya, New Mexican Cuisine",4.5,"1915 San Pablo Ave, Oakland, CA 94612",649.0237908191489
6ad0aba1d60a8bba74e69b3c7278acb8,37.81498823042416,-122.2748440504074,Belly,1848,"Asian Fusion, Salad",4.0,"1901 San Pablo Ave, Oakland, CA 94612",667.6148058936681
4deef404025cb87bec9c395b953cdfd9,37.8513755,-122.2525233,Wood Tavern,2209,New American,4.5,"6317 College Ave, Oakland, CA 94618",78.04607548375682
4deef404025cb87bec9c395b953cdfd9,37.8513755,-122.2525233,Sfizio,62,Italian,4.0,"6099 Claremont Ave, Oakland, CA 94618",234.35746251538885
4deef404025cb87bec9c395b953cdfd9,37.8513755,-122.2525233,Saffron Kitchen,18,"Mediterranean, Afghan, Cocktail Bars",4.5,"5940 College Ave, Oakland, CA 94618",382.34865628798264
c2648d0ffed4d1f710ccaf79e9a304fa,37.8005161,-122.2720799,Saucy Oakland,197,"Pan Asian, Asian Fusion",4.5,"468 8th St, Oakland, CA 94607",191.01405340114084
c2648d0ffed4d1f710ccaf79e9a304fa,37.8005161,-122.2720799,Lounge Chinatown,111,"Taiwanese, Lounges",4.5,"366 8th St, Oakland, CA 94607",92.74772974905362
c2648d0ffed4d1f710ccaf79e9a304fa,37.8005161,-122.2720799,Popoca Oakland,73,"Salvadoran, Pop-Up Restaurants",4.5,"906 Washington St, Oakland, CA 94607",225.46792826326515
8302e5d11a6c84bac27a774de41474f9,37.7973195,-122.2653199,Lounge Chinatown,111,"Taiwanese, Lounges",4.5,"366 8th St, Oakland, CA 94607",627.8309225840376
8302e5d11a6c84bac27a774de41474f9,37.7973195,-122.2653199,Saucy Oakland,197,"Pan Asian, Asian Fusion",4.5,"468 8th St, Oakland, CA 94607",866.4555151066548
8302e5d11a6c84bac27a774de41474f9,37.7973195,-122.2653199,Odin Mezcaleria,62,"Mexican, Bars",4.5,"444 Oak St, Oakland, CA 94607",330.3266506518723
43944ce65c342e60c0ccf1c9f5ec51f6,37.79857210846256,-122.40086898207666,Coqueta,2540,"Spanish, Tapas/Small Plates",4.0,"The Embarcadero, Pier 5, San Francisco, CA 94111",371.6623551778629
43944ce65c342e60c0ccf1c9f5ec51f6,37.79857210846256,-122.40086898207666,Sotto Mare,5193,"Seafood, Italian, Bars",4.5,"552 Green St, San Francisco, CA 94133",670.0787262344508
43944ce65c342e60c0ccf1c9f5ec51f6,37.79857210846256,-122.40086898207666,High Horse,45,"New American, Cocktail Bars",4.5,"582 Washington St, San Francisco, CA 94111",363.2666993384192
60031404d0e98d8de9b6531836dc0888,37.34113203547954,-121.8928438425064,Hula Bar and Kitchen,140,"Bars, Hawaiian, Filipino",4.5,"30 E Santa Clara St, Ste 110, San Jose, CA 95113",593.1561707826922
60031404d0e98d8de9b6531836dc0888,37.34113203547954,-121.8928438425064,Firehouse No.1 Gastropub,1729,"American, Pubs, Gastropubs",4.0,"69 N San Pedro St, San Jose, CA 95110",568.0634946661862
60031404d0e98d8de9b6531836dc0888,37.34113203547954,-121.8928438425064,Serious Dumpling 正经生煎,633,"Chinese, Noodles, Asian Fusion",4.0,"49 North San Pedro St, San Jose, CA 95110",599.3271302444241
a7d703c1d843d22ee42adb5e6db291da,37.755367132158526,-122.38879501819608,Besharam,472,"Indian, Vegetarian",4.0,"1275 Minnesota St, San Francisco, CA 94107",154.366337945913
a7d703c1d843d22ee42adb5e6db291da,37.755367132158526,-122.38879501819608,Piccino Restaurant,1551,"Italian, Coffee & Tea, Cocktail Bars",4.0,"1001 Minnesota St, San Francisco, CA 94107",267.3503609975835
a7d703c1d843d22ee42adb5e6db291da,37.755367132158526,-122.38879501819608,Ungrafted,177,"New American, Wine Tasting Classes, Wine Bars",4.5,"2419 3rd St, San Francisco, CA 94107",406.72972623715924
5ea5e58b4dc5550721049acb54220651,37.72694296622841,-122.40659952163696,Ming Hing Restaurant,50,Chinese,4.0,"2550 San Bruno Ave, San Francisco, CA 94134",320.95661564586675
5ea5e58b4dc5550721049acb54220651,37.72694296622841,-122.40659952163696,Chef Li's Cafe,183,"Chinese, Barbeque",4.0,"2726 San Bruno Ave, San Francisco, CA 94134",252.71548348467502
5ea5e58b4dc5550721049acb54220651,37.72694296622841,-122.40659952163696,ABC Chicken,36,"Bubble Tea, Chicken Shop, Asian Fusion",4.0,"2891 San Bruno Ave, San Francisco, CA 94134",391.929531915758
c2e3051962238764d5e968e6f4544485,37.86906047545393,-122.29339957237242,La Marcha Tapas Bar,1303,"Spanish, Tapas Bars, Wine Bars",4.0,"2026 San Pablo Ave, Berkeley, CA 94702",104.7879903438315
c2e3051962238764d5e968e6f4544485,37.86906047545393,-122.29339957237242,Babette,279,"Pizza, Venues & Event Spaces, New American",4.0,"2033 San Pablo Ave, Berkeley, CA 94702",158.0055679448218
c2e3051962238764d5e968e6f4544485,37.86906047545393,-122.29339957237242,Thai Table,410,Thai,4.5,"913 University Ave, Berkeley, CA 94710",253.99698479434784
33424dfd71dd02911d83b5b683e55791,37.771431362921085,-122.40578681230544,Bellota,786,"Spanish, Seafood, Tapas Bars",4.0,"888 Brannan St, San Francisco, CA 94103",88.86954197809088
33424dfd71dd02911d83b5b683e55791,37.771431362921085,-122.40578681230544,Hardwood Bar & Smokery,180,"Sports Bars, Barbeque, American",4.0,"680 8th St, Ste 170, San Francisco, CA 94103",156.40563723454977
33424dfd71dd02911d83b5b683e55791,37.771431362921085,-122.40578681230544,Niku Steakhouse,652,"Japanese, Steakhouses",4.5,"61 Division St, San Francisco, CA 94103",278.98489099495646
3367402e41d84a3c70c5056e5312bb24,37.72927865173028,-122.39289611577988,Gumbo Social,78,"Soul Food, Sandwiches",4.5,"5176 3rd St, San Francisco, CA 94124",209.77177520976537
3367402e41d84a3c70c5056e5312bb24,37.72927865173028,-122.39289611577988,Frank Grizzly’s,65,Tacos,4.5,"5698 3rd St, San Francisco, CA 94124",319.39605476796316
3367402e41d84a3c70c5056e5312bb24,37.72927865173028,-122.39289611577988,Old Skool Cafe,655,"Soul Food, American",4.5,"1429 Mendell St, San Francisco, CA 94124",592.7844540613928
c8131aed6f3df2f78149eb338df66e66,37.8178269,-122.2756976,Parche,214,"Colombian, Tapas/Small Plates, Cocktail Bars",4.5,"2295 Broadway, Oakland, CA 94612",1029.1575231140355
c8131aed6f3df2f78149eb338df66e66,37.8178269,-122.2756976,Blind Tiger,1008,"Asian Fusion, Cocktail Bars, Tapas/Small Plates",4.0,"2600 Telegraph Ave, Ste B, Oakland, CA 94612",751.33314947217
