Bike_Lat,Bike_Long,name,distance,postcode
37.768227,-122.420359,Standard Deviant Brewing,75,94103
37.768227,-122.420359,Shizen,111,94103
37.7661,-122.4266585,I'a Poke,191,94114
37.7661,-122.4266585,Thorough Bread and Pastry,212,94114
37.7661,-122.4266585,The Apothecarium,225,94114
37.772219,-122.419976,Taqueria Cazadores,117,94103
37.772219,-122.419976,Zuni Cafe,203,94102
37.772219,-122.419976,Fifteen Fifty Sports Bar,225,94103
37.750945,-122.4120835,Balmy Alley,121,94110
37.750945,-122.4120835,R Image Market,174,94110
37.750945,-122.4120835,Taqueria Vallarta,184,94110
37.7914015,-122.391038,Three Dot Cafe,128,94105
37.7914015,-122.391038,Google Gym - SF Office,147,94105
37.7914015,-122.391038,Epic Roasthouse,164,94105
37.787332,-122.3881105,Hi Dive,56,94105
37.787332,-122.3881105,Rincon Hill Dog Park,208,94105
37.787332,-122.3881105,Gabby Cafe,218,94105
37.8044325,-122.433523,Goodwill,136,94123
37.8044325,-122.433523,Equator Coffees & Teas,174,94123
37.8044325,-122.433523,Fitness Court,233,94123
37.774804,-122.446649,Bistro Gambrinus,98,94117
37.774804,-122.446649,Home Service Market,101,94117
37.774804,-122.446649,Starbucks,103,94117
37.7603435,-122.387449,Tacos El Flaco,38,94107
37.7603435,-122.387449,The Palm Court at RH San Francisco,41,94107
37.7603435,-122.387449,Drool,44,94107
37.769263,-122.407054,Fitness Sf Soma,32,94103
37.769263,-122.407054,Potrero Screening Room Aka,170,94103
37.769263,-122.407054,Trader Joe's,198,94103
37.8026635,-122.4360635,Club 3545,92,94123
37.8026635,-122.4360635,Horseshoe Tavern,222,94123
37.8026635,-122.4360635,The Dorian,222,94123
37.769244,-122.4269645,Whole Foods,56,94114
37.769244,-122.4269645,Pet Food Express,60,94103
37.769244,-122.4269645,The Mint Karaoke Lounge,150,94102
37.769818,-122.4291485,Beit Rima,118,94114
37.769818,-122.4291485,Hector Estrada Salon,149,94117
37.769818,-122.4291485,Churchill,217,94114
37.7895875,-122.440683,Bespoke Cycles,89,94115
37.7895875,-122.440683,Scopo Divino,160,94115
37.7895875,-122.440683,B. on the Go,163,94115
37.7866115,-122.4500525,Super Duper Burgers,17,94118
37.7866115,-122.4500525,Peet's Coffee and Tea,35,94118
37.7866115,-122.4500525,Proposition Chicken,92,94118
37.775328,-122.458104,The Velo Rouge Cafe,23,94118
37.775328,-122.458104,Arguello Super Market,36,94118
37.775328,-122.458104,Koret Health and Recreation Center,349,94117
37.795402,-122.4046885,Flyte Coffee & Wine Bar,33,94108
37.795402,-122.4046885,Hinodeya Downtown,83,94111
37.795402,-122.4046885,Trestle,101,94133
37.7942465,-122.402855,Wingtip Cigar Lounge,7,94111
37.7942465,-122.402855,Wingtip Club,20,94111
37.7942465,-122.402855,Wingtip,24,94111
37.794525,-122.3948805,Philz Coffee,25,94111
37.794525,-122.3948805,Harborview Restaurant And Bar,68,94111
37.794525,-122.3948805,Gott's Roadside,151,94111
37.772354,-122.4358575,The Little Chihuahua,106,94117
37.772354,-122.4358575,The Page,111,94117
37.772354,-122.4358575,Onyx,123,94117
37.759162,-122.4100475,San Ho Won,43,94110
37.759162,-122.4100475,Flour + Water Pasta Shop,77,94110
37.759162,-122.4100475,Trick Dog,100,94110
37.7785885,-122.392553,Kaiyo Rooftop,22,94107
37.7785885,-122.392553,Candlestick Park Sports Bar — The Stick,26,94107
37.7785885,-122.392553,The Bar San Francisco,28,94107
37.7763115,-122.394495,Death By Taco,96,94158
37.7763115,-122.394495,Lounge of Avalon at Mission Bay I,99,94107
37.7763115,-122.394495,Philz Coffee,125,94158
37.730079,-122.3988045,Bayview Gym,86,94124
37.730079,-122.3988045,Three Babes Bakeshop,125,94124
37.730079,-122.3988045,ARCO,365,94124
37.785876,-122.4089225,Johnny Foley's Irish House,32,94102
37.785876,-122.4089225,Bartlett Hall,56,94102
37.785876,-122.4089225,Kin Khao,80,94102
37.764965,-122.3990255,JB's Place,54,94107
37.764965,-122.3990255,Thee Parkside,72,94107
37.764965,-122.3990255,Connecticut Yankee,103,94107
37.764794,-122.3947595,Pawtrero Hill BathHouse & Feed,76,94107
37.764794,-122.3947595,Ecco Caffe,134,94107
37.764794,-122.3947595,Street Taco,232,94107
37.7645435,-122.410349,Double Play,112,94103
37.7645435,-122.410349,Ernest,170,94110
37.7645435,-122.410349,Gus's Community Market,227,94110
37.7648385,-122.420141,16th Street Mission,25,94110
37.7648385,-122.420141,Stamen Design,54,94110
37.7648385,-122.420141,Pancho Villa Taqueria,83,94103
37.780364,-122.4728095,Lou's Cafe,44,94118
37.780364,-122.4728095,Amphawa Thai Noodle House,60,94118
37.780364,-122.4728095,Sichuan Home,66,94118
37.7751205,-122.464998,Rise & Grind Coffee and Tea,181,94118
37.7751205,-122.464998,Golden Gate Park Skate & Bike,193,94118
37.7751205,-122.464998,The Richmond,226,94118
37.8098236,-122.2801923,After Hours Spot Strip Club,366,94607
37.8098236,-122.2801923,Chile Bravo Grill,479,94607
37.8098236,-122.2801923,ARCO,489,94607
37.773238,-122.399998,Mission Creek Dog Park,255,94158
37.773238,-122.399998,San Francisco Flower Mart,256,94107
37.773238,-122.399998,Mars Bar & Restaurant,274,94103
37.770519,-122.442326,Ritual Coffee Roasters,128,94117
37.770519,-122.442326,Sunshine Coast,143,94117
37.770519,-122.442326,Central Haight Coffee Tea & Sandwiches,152,94117
37.72095,-122.478859,Peet's Coffee and Tea,101,94132
37.72095,-122.478859,J. Paul Leonard Library,110,94132
37.72095,-122.478859,Natural Sensations,120,94132
37.722001,-122.482735,The Village Market & Pizza,155,94132
37.722001,-122.482735,Good To Go,199,94132
37.722001,-122.482735,Taza Smoothies & Wraps,201,94132
37.731085,-122.476163,YMCA,39,94132
37.731085,-122.476163,Banh Mi Love,75,94132
37.731085,-122.476163,Subway,97,94132
37.775211,-122.511208,TJ Cafe,95,94121
37.775211,-122.511208,Ocean Beach Cafe,130,94121
37.775211,-122.511208,Andytown Coffee — Richmond District,264,94121
37.71616094545787,-122.440105676651,Claddagh Coffee,7,94112
37.71616094545787,-122.440105676651,Little Caesars Pizza,11,94112
37.71616094545787,-122.440105676651,The Dark Horse Inn,23,94112
37.783176,-122.393378,The Clocktower Building,66,94107
37.783176,-122.393378,Blue Bottle Coffee,79,94107
37.783176,-122.393378,The American Grilled Cheese Kitchen,108,94107
37.808715,-122.2492512,The Lake Merritt Pergola,31,94610
37.808715,-122.2492512,Lakeside Park,49,94610
37.808715,-122.2492512,Cafe Lakeview,62,94610
37.7851994,-122.3962173,"The Clancy, Autograph Collection",96,94105
37.7851994,-122.3962173,Wine Down SF,218,94107
37.7851994,-122.3962173,Equator Coffees & Teas,255,94105
37.7840775,-122.411926,Yemen Kitchen,105,94102
37.7840775,-122.411926,Zombie Village,179,94102
37.7840775,-122.411926,Rise Over Run,210,94102
37.765429,-122.42189,Manny's,31,94103
37.765429,-122.42189,Rudi’s Sports Bar Restaurant,60,94103
37.765429,-122.42189,Truly Mediterranean,63,94103
37.8689109,-122.2587857,Yi Fang Taiwan Fruit Tea,15,94704
37.8689109,-122.2587857,Jamba,26,94704
37.8689109,-122.2587857,Cafe Milano,34,94704
37.7476755,-122.420215,Roccapulco,103,94110
37.7476755,-122.420215,El Rio,113,94110
37.7476755,-122.420215,Sophia's Beauty Lounge,115,94110
37.78646613354221,-122.39871607983105,Equator Coffees & Teas,18,94105
37.78646613354221,-122.39871607983105,Blue Bottle Coffee,73,94105
37.78646613354221,-122.39871607983105,Sweetgreen,88,94105
37.7896195,-122.400808,Louie's Bar,93,94105
37.7896195,-122.400808,Montgomery St BART Station,140,94104
37.7896195,-122.400808,Satori Yoga Studio,150,94104
37.790296440371655,-122.3938751220703,Blue Bottle Coffee,78,94105
37.790296440371655,-122.3938751220703,Andytown Coffee Roasters,149,94105
37.790296440371655,-122.3938751220703,Philz Coffee,188,94105
37.355692651246365,-121.89225107431412,Taylor Street Night Market,229,95112
37.355692651246365,-121.89225107431412,Gordon Biersch Brewery Restaurant,256,95112
37.355692651246365,-121.89225107431412,Pavona Gym,273,95112
37.8027671,-122.4132756,Beacon Coffee & Pantry,52,94133
37.8027671,-122.4132756,North Beach Pool,93,94133
37.8027671,-122.4132756,Curry Leaf,109,94133
37.349426308788,-121.8876188993454,Kiem Service Laundromat,214,95112
37.349426308788,-121.8876188993454,Swaad Indian Cuisine,329,95112
37.349426308788,-121.8876188993454,Chiaramonte's Deli & Sausages,415,95112
37.770282,-122.4154585,The Willows,87,94103
37.770282,-122.4154585,Rainbow Grocery,96,94103
37.770282,-122.4154585,Rintaro,172,94103
37.7692231,-122.43406206015258,Duboce Park,104,94117
37.7692231,-122.43406206015258,Waller Mansion,216,94117
37.7692231,-122.43406206015258,Courtney Produce,248,94114
37.7685449,-122.40423738710535,San Francisco Design Center Galleria,82,94103
37.7685449,-122.40423738710535,San Francisco Design Center Showplace & Garden Court,110,94103
37.7685449,-122.40423738710535,Niku Steakhouse,147,94103
37.83575,-122.262654,Mountain Mike's Pizza,5,94609
37.83575,-122.262654,Burma Bites,14,94609
37.83575,-122.262654,Hawking Bird,21,94609
37.837369,-122.267656,Peet’s Coffee & Tea - Children's Hospital Outpatient Building,39,94609
37.837369,-122.267656,Friendly Cafe,45,94609
37.837369,-122.267656,Tease Southern Kitchen,231,94609
37.7735622,-122.4425712,Parkside Market,93,94117
37.7735622,-122.4425712,William McKinley Statue,111,94117
37.7735622,-122.4425712,Scarlet Fox,151,94117
37.802688402040665,-122.26914636790752,Fillmore Karaoke Corporation,69,94612
37.802688402040665,-122.26914636790752,Biryani Kabab,74,94612
37.802688402040665,-122.26914636790752,Binh Minh Quan,77,94607
37.80717108096738,-122.40927904844284,Red Jack Saloon,128,94133
37.80717108096738,-122.40927904844284,Hard Rock Cafe,183,94133
37.80717108096738,-122.40927904844284,Boudin,200,94133
37.797249,-122.427457,Blue Fog Market,26,94123
37.797249,-122.427457,Allyne Park,37,94123
37.797249,-122.427457,Bossa,70,94123
37.7587,-122.463774,Kindred Transitional Care and Rehabilitation,40,94122
37.7587,-122.463774,Roxie Market & Deli,288,94122
37.7587,-122.463774,Friendly Cuts,396,94122
37.806929,-122.411536,IHOP,127,94133
37.806929,-122.411536,Hotel Zephyr,174,94133
37.806929,-122.411536,Red Jack Saloon,183,94133
37.805442,-122.42313,Palette Tea House,33,94109
37.805442,-122.42313,San Francisco Brewing Co. Beer Garden,38,94109
37.805442,-122.42313,VOM FASS Oils Vinegars Spirits,45,94109
37.760278,-122.419074,Taqueria Cancún,21,94110
37.760278,-122.419074,Royal Cuckoo Market,37,94110
37.760278,-122.419074,Teeth,40,94110
37.7228179,-122.4472364,Balboa Park BART Station,134,94112
37.7228179,-122.4472364,Crazy Pepper,226,94112
37.7228179,-122.4472364,City College: Community Health & Wellness Center,234,94112
37.7861375,-122.405234,Trader Joe's,69,94103
37.7861375,-122.405234,Equinox Sports Club San Francisco,81,94103
37.7861375,-122.405234,Four Seasons Hotel San Francisco,94,94103
37.78709359600294,-122.41670072078703,Propagation,21,94109
37.78709359600294,-122.41670072078703,Geary Club,99,94109
37.78709359600294,-122.41670072078703,Tender,107,94109
37.8753207,-122.2601554,Menchie's,11,94709
37.8753207,-122.2601554,Urbann Turbann,12,94709
37.8753207,-122.2601554,Bongo Burger,30,94709
37.782574,-122.442203,City Church Sutter Street,316,94115
37.782574,-122.442203,9:20 Special,321,94115
37.782574,-122.442203,Cheese Steak Shop,387,94115
37.8020552,-122.4017154,Levi's Store,56,94111
37.8020552,-122.4017154,Pier 23 Cafe,162,94111
37.8020552,-122.4017154,Bay Club San Francisco,178,94111
37.7822586,-122.3914651,Rooftop Github,27,94107
37.7822586,-122.3914651,SAJJ Mediterranean,97,94107
37.7822586,-122.3914651,21st Amendment Brewery & Restaurant,99,94107
37.8494355,-122.2525406,The Graduate,34,94618
37.8494355,-122.2525406,Momo Ramen,45,94618
37.8494355,-122.2525406,Yimm,51,94618
37.8051895,-122.29461686454056,West Oakland BART Station,56,94606
37.8051895,-122.29461686454056,Jolly-Jolly Coffee & Kitchen,112,94607
37.8051895,-122.29461686454056,Pupuseria San Salvador,113,94607
37.7690102,-122.4222482622354,Dancing Yak Restaurant & Bar,60,94103
37.7690102,-122.4222482622354,Burma Love,70,94103
37.7690102,-122.4222482622354,Shizen,106,94103
37.82246767714513,-122.26597130298616,Rhetoric Coffee Outside,205,94609
37.82246767714513,-122.26597130298616,Layalina Resturant,264,94609
37.82246767714513,-122.26597130298616,Tin & Pig,297,94609
37.324414,-121.88078,Mariscos & Taqueria La Ceiba,111,95113
37.324414,-121.88078,5 Spot Chivas Grill,143,95110
37.324414,-121.88078,Camino Brewing Co.,173,95113
37.3364659,-121.8766132,Quickwash Laundry,12,95112
37.3364659,-121.8766132,House of Bagels,34,95112
37.3364659,-121.8766132,San Carlos Italian Pizza,40,95112
37.805376,-122.437261,Marina Green Philz Truck,146,94123
37.805376,-122.437261,Fitness Court,198,94123
37.805376,-122.437261,Club 3545,345,94123
37.7637348,-122.41552403555308,Rite Spot Cafe,39,94110
37.7637348,-122.41552403555308,Stable Cafe,60,94110
37.7637348,-122.41552403555308,Mission Bowling Club,104,94110
37.7811944,-122.3999862,Whole Foods,8,94107
37.7811944,-122.3999862,K & L Wine Merchants,183,94107
37.7811944,-122.3999862,Shelby’s Rooftop,223,94103
37.7788325,-122.4181591,Siam Orchid Traditional Thai Massage,192,94102
37.7788325,-122.4181591,Davies Symphony Hall,199,94102
37.7788325,-122.4181591,Asian Art Museum,208,94102
37.778799,-122.4159632,Fermentation Lab,74,94102
37.778799,-122.4159632,Orpheum Theatre,117,94102
37.778799,-122.4159632,Dolby Theatre,121,94103
37.722601,-122.3922705,H & K Liquor & Deli,86,94124
37.722601,-122.3922705,Laughing Monk Brewing,110,94124
37.722601,-122.3922705,Four Star Seafood & Provisions,125,94124
37.3398531,-121.8636494,DTSJ Brewing,163,95116
37.3398531,-121.8636494,Tacos El Checo,188,95116
37.3398531,-121.8636494,Acopio,201,95116
37.80028668467315,-122.42578603327274,Boboquivari's,101,94123
37.80028668467315,-122.42578603327274,Bobo's Lounge,112,94123
37.80028668467315,-122.42578603327274,Black Magic Voodoo Lounge,143,94123
37.792979854977766,-122.4233016371727,House Of Prime Rib42,62,94109
37.792979854977766,-122.4233016371727,Haas-Lilienthal House,148,94109
37.792979854977766,-122.4233016371727,The Cinch,176,94109
37.8285951,-122.2663493,MacArthur BART Station,63,94609
37.8285951,-122.2663493,Emery Go-Round Macarthur Bart Bus Stop,80,94609
37.8285951,-122.2663493,Burlap Coffee,134,94609
37.33116799422201,-121.88693761825562,Nirvana Soul,18,95113
37.33116799422201,-121.88693761825562,Original Joe's,26,95113
37.33116799422201,-121.88693761825562,The Continental Bar Lounge & Patio,66,95113
37.767256698389865,-122.40032913185132,Wolfe's Espresso Bar,113,94107
37.767256698389865,-122.40032913185132,Bunn Mike,188,94103
37.767256698389865,-122.40032913185132,Tiptoes Nail Spa,211,94103
37.7870025,-122.420053,Jackalope,12,94109
37.7870025,-122.420053,Kuma Sushi + Sake,28,94109
37.7870025,-122.420053,Grass Roots,48,94109
37.7737524,-122.3914274,Casey’s Pizza,6,94158
37.7737524,-122.3914274,House of Tadu Ethiopian Kitchen,24,94158
37.7737524,-122.3914274,Réveille Coffee Co,49,94158
37.7971765,-122.4036272,Cotogna,18,94133
37.7971765,-122.4036272,Blue Bottle Coffee,27,94133
37.7971765,-122.4036272,William Stout Architectural Books,65,94133
37.764783,-122.3908972,Shorenstein Family Cafe,148,94143
37.764783,-122.3908972,Dropbox Tuck Shop,169,94158
37.764783,-122.3908972,Equator Cafe,183,94143
37.791966,-122.429315,Lafayette Park,134,94109
37.791966,-122.429315,Ales Unlimited,326,94115
37.791966,-122.429315,Haas-Lilienthal House,411,94109
37.7981975,-122.4474145,Golden Gate Deli & Liquor,35,94123
37.7981975,-122.4474145,Pizzeria Avellino,35,94123
37.7981975,-122.4474145,Presidio Social Club,109,94129
37.788048,-122.438812,B. on the Go,138,94115
37.788048,-122.438812,Routier,148,94115
37.788048,-122.438812,Presidio Pizza Company,162,94115
37.768872,-122.3911087,Subway,73,94158
37.768872,-122.3911087,Peasant Pies,88,94158
37.768872,-122.3911087,Firetrail Pizza,212,94158
37.750506,-122.4339496,Hamano Sushi,41,94114
37.750506,-122.4339496,Birch & Rye,59,94114
37.750506,-122.4339496,The Peaks,60,94114
37.7965927,-122.4556884,Inn at the Presidio,198,94129
37.7965927,-122.4556884,Colibri Mexican Bistro,316,94129
37.7965927,-122.4556884,Free Shakespeare in the Park,409,94129
37.799676,-122.452599,Cafe RX,79,94129
37.799676,-122.452599,Javva the Hutt,200,94129
37.799676,-122.452599,ACRE Café,201,94129
37.72489268384971,-122.4432384967804,Balboa Park Skatepark,57,94112
37.72489268384971,-122.4432384967804,Pineapples,186,94112
37.72489268384971,-122.4432384967804,The Check-In Wine Lounge,261,94112
37.726266,-122.479462,Gram Cafe & Pancakes,241,94132
37.726266,-122.479462,Jamba,243,94132
37.726266,-122.479462,Victoria's Secret,247,94132
37.725603,-122.476561,McDonald's,89,94132
37.725603,-122.476561,Trader Joe's,121,94132
37.725603,-122.476561,Starbucks,134,94132
37.723426,-122.455102,Fate Tea House,23,94112
37.723426,-122.455102,McDonald's,33,94112
37.723426,-122.455102,Whole Foods,41,94112
37.7273951,-122.4354739,Sweet Delight Bakery,186,94112
37.7273951,-122.4354739,Zabb Thai,196,94112
37.7273951,-122.4354739,Quickly,207,94112
37.776598,-122.395282,Lounge of Avalon at Mission Bay I,166,94107
37.776598,-122.395282,Death By Taco,172,94158
37.776598,-122.395282,Gym Beacon,173,94107
37.76352708498452,-122.47949242628238,Sun Maxim's Bakery,37,94122
37.76352708498452,-122.47949242628238,Facial Plus,38,94122
37.76352708498452,-122.47949242628238,Sheng Kee Bakery,41,94122
37.825785004382006,-122.25346968515623,Piedmont Ave Cleaners,17,94611
37.825785004382006,-122.25346968515623,Belotti Bottega,18,94611
37.825785004382006,-122.25346968515623,Piedmont Grocery,25,94611
37.82268385945021,-122.27292420364392,Elvi's BBQ & Soul Food,251,94609
37.82268385945021,-122.27292420364392,Nibs Restaurant,288,94608
37.82268385945021,-122.27292420364392,Javi's Cooking Empanadas Argentinas,345,94608
37.31975695999228,-121.89299941062929,I Java Cafe,715,95126
37.31975695999228,-121.89299941062929,Heavenly Touch Carpet & Upholstery Cleaning,717,95125
37.31975695999228,-121.89299941062929,Mariscos San Juan,748,95110
37.77583378631289,-122.40269154310224,Dinosaurs,107,94103
37.77583378631289,-122.40269154310224,San Francisco Flower Mart,162,94107
37.77583378631289,-122.40269154310224,Kontrol,186,94103
37.79917511263459,-122.44272915651892,Original Buffalo Wings,28,94123
37.79917511263459,-122.44272915651892,United Liquor & Deli,83,94123
37.79917511263459,-122.44272915651892,The Missing Sock Laundry,88,94123
37.36508806048156,-121.87161205351002,788 Beer Club and Cafe,292,95133
37.36508806048156,-121.87161205351002,Frank-Lin Distillers Products,314,95133
37.36508806048156,-121.87161205351002,Bill’s Cafe,349,95133
37.7930958,-122.3988357,Perbacco,33,94111
37.7930958,-122.3988357,Tadich Grill,34,94111
37.7930958,-122.3988357,Pabu,66,94111
37.78970984996185,-122.40548387640956,Teuscher Chocolate,29,94108
37.78970984996185,-122.40548387640956,Harlan Records,84,94108
37.78970984996185,-122.40548387640956,Bar Fluxus,87,94108
37.7724385,-122.4039235,REI,42,94103
37.7724385,-122.4039235,Mars Bar & Restaurant,114,94103
37.7724385,-122.4039235,Bellota,122,94103
37.82352279021405,-122.27718830108644,Peoples Car Wash,129,94608
37.82352279021405,-122.27718830108644,Nibs Restaurant,229,94608
37.82352279021405,-122.27718830108644,Javi's Cooking Empanadas Argentinas,274,94608
37.7717667,-122.3866885,The Maritol,216,94158
37.7717667,-122.3866885,Starbucks,243,94158
37.7717667,-122.3866885,Atwater Tavern,286,94158
37.73065542923656,-122.4443047517252,Starr Spirits & Bottle Shop,205,94127
37.73065542923656,-122.4443047517252,Friends Bar,336,94127
37.73065542923656,-122.4443047517252,Tasty Coffee,390,94112
37.75016713801581,-122.38654196262358,The Midway SF,96,94124
37.75016713801581,-122.38654196262358,Dabao Singapore,167,94107
37.75016713801581,-122.38654196262358,Basil the Bold,170,94107
37.803968,-122.455079,Presidio Visitor Center,277,94129
37.803968,-122.455079,The Chairman Truck: at Off the Grid,365,94129
37.803968,-122.455079,Sports Basement,391,94129
37.80175010159663,-122.4563633604339,Presidio Visitor Center,46,94129
37.80175010159663,-122.4563633604339,The Chairman Truck: at Off the Grid,107,94129
37.80175010159663,-122.4563633604339,Free Shakespeare in the Park,187,94129
37.725372,-122.393954,Craftsman and Wolves Den,272,94124
37.725372,-122.393954,Laughing Monk Brewing,273,94124
37.725372,-122.393954,Extranomical Tours,276,94124
37.81258108581741,-122.2685730457306,Telegraph Bar and Beer Garden,30,94612
37.81258108581741,-122.2685730457306,Kingston 11,33,94612
37.81258108581741,-122.2685730457306,The Legionnaire Saloon,36,94612
37.80303013575619,-122.27049618959428,Golden Lotus,28,94612
37.80303013575619,-122.27049618959428,Mockingbird Restaurant,39,94612
37.80303013575619,-122.27049618959428,Modern Coffee Oakland,43,94612
37.78899099599619,-122.3922550678253,Philz Coffee,79,94105
37.78899099599619,-122.3922550678253,The Infinity - Fitness Center,80,94105
37.78899099599619,-122.3922550678253,Prospect,143,94105
37.76909488728109,-122.38633275032042,Harmonic Brewing Thrive City,71,94158
37.76909488728109,-122.38633275032042,Mission Bay Wine Bar,75,94158
37.76909488728109,-122.38633275032042,Miller & Lux,104,94158
37.82489252995112,-122.26043654610294,Mosswood Park & Recreation Center,161,94609
37.82489252995112,-122.26043654610294,Kaiser Cafeteria,257,94611
37.82489252995112,-122.26043654610294,Kaiser Permanente Oakland Medical Center,262,94611
37.7892792,-122.4450687,Sorrel,136,94115
37.7892792,-122.4450687,Rendez-Vous Nails,162,94115
37.7892792,-122.4450687,Presidio Kebabs & Gyro,198,94115
37.85760774739988,-122.26160466670989,Ethiopia Restaurant,207,94705
37.85760774739988,-122.26160466670989,Royal Rangoon,250,94705
37.85760774739988,-122.26160466670989,Whole Foods,253,94705
37.771134537078765,-122.44534134864809,Magnolia Brewing Company Haight,84,94117
37.771134537078765,-122.44534134864809,Magnolia Gastropub & Brewery,98,94117
37.771134537078765,-122.44534134864809,Hippie Thai Street Food,106,94117
37.74207523594424,-122.38660231232642,Soo Fong Restaurant,43,94124
37.74207523594424,-122.38660231232642,Tiffanys Cafe,72,94124
37.74207523594424,-122.38660231232642,Subway,73,94124
37.7688065330825,-122.41349816322328,Total Wine,63,94103
37.7688065330825,-122.41349816322328,Baklavastory,85,94103
37.7688065330825,-122.41349816322328,Pink Onion,113,94103
37.8356703,-122.2811258,KFC,136,94608
37.8356703,-122.2811258,Touch Of Soul,152,94608
37.8356703,-122.2811258,Cassave Restaurant & Taqueria,259,94608
37.785479,-122.419342,Ike's Sandwiches,44,94109
37.785479,-122.419342,Great American Music Hall,67,94109
37.785479,-122.419342,Rs-94109,104,94109
37.787963,-122.3918085,Woodlands Market,126,94105
37.787963,-122.3918085,Philz Coffee,140,94105
37.787963,-122.3918085,The Infinity - Fitness Center,146,94105
37.77599270441184,-122.39300568626936,Death By Taco,54,94158
37.77599270441184,-122.39300568626936,Philz Coffee,60,94158
37.77599270441184,-122.39300568626936,Lounge of Avalon at Mission Bay I,64,94107
37.83353887161604,-122.263693665756,Bird & Buffalo,62,94609
37.83353887161604,-122.263693665756,Izza,92,94609
37.83353887161604,-122.263693665756,Pyeong Chang Tofu House,102,94609
37.8063553,-122.2860187,The Big Apple Cafe,77,94607
37.8063553,-122.2860187,Sun Hing Restaurant,302,94607
37.8063553,-122.2860187,Google Shuttle - West Oakland P&R,387,94607
37.7543047,-122.4785927,Tiki Haven,38,94122
37.7543047,-122.4785927,The Crew,38,94122
37.7543047,-122.4785927,Peking Restaurant,39,94122
37.7540396,-122.4840403,Noriega Teriyaki House,118,94122
37.7540396,-122.4840403,Sunset Reservoir Brewing Company,147,94122
37.7540396,-122.4840403,Menkee Wonton,183,94122
37.7539295,-122.4883438,Safeway,47,94122
37.7539295,-122.4883438,Starbucks,51,94122
37.7539295,-122.4883438,Donut Times,101,94122
37.7628993,-122.4953893,Miu Miu Hair Salon,276,94122
37.7628993,-122.4953893,Sunset Cantina,367,94122
37.7628993,-122.4953893,Damnfine,376,94122
37.7626492,-122.5007785,Day Moon,63,94122
37.7626492,-122.5007785,Jika Ramen,70,94122
37.7626492,-122.5007785,Palm City,78,94122
37.7589001,-122.4951291,Damnfine,389,94122
37.7589001,-122.4951291,Sunset Cantina,396,94122
37.7589001,-122.4951291,Tazaki Sushi,396,94122
37.763874,-122.509526,Sri Thai Cuisine,150,94122
37.763874,-122.509526,Hook Fish Co,293,94122
37.763874,-122.509526,Java Beach Cafe,390,94122
37.752809,-122.504261,Papa Mak's Burgers,7,94122
37.752809,-122.504261,Beachwash,20,94122
37.752809,-122.504261,Bobaville,29,94122
37.76372118411808,-122.4753742486682,B&B,19,94122
37.76372118411808,-122.4753742486682,King of Noodles,37,94122
37.76372118411808,-122.4753742486682,Rachel Mulready,57,94122
37.75699964338489,-122.50255097589334,Andytown Coffee Roasters,31,94122
37.75699964338489,-122.50255097589334,Mediterranean Cafe,417,94122
37.75699964338489,-122.50255097589334,Judahlicious,420,94122
37.75300468614256,-122.5085402813285,Hong's Kitchen,254,94122
37.75300468614256,-122.5085402813285,The Pizza Place on Noriega,264,94122
37.75300468614256,-122.5085402813285,Devil's Teeth Baking Company,308,94122
37.751471937685125,-122.49855753927037,Eggettes,226,94122
37.751471937685125,-122.49855753927037,Polly Ann Ice Cream,231,94122
37.751471937685125,-122.49855753927037,Domino's Pizza,262,94122
37.80445377683579,-122.41579377360824,Kennedy's Indian Curry House & Irish Pub,58,94133
37.80445377683579,-122.41579377360824,Columbus Motor Inn,60,94133
37.80445377683579,-122.41579377360824,Bimbo's 365 Club,80,94133
37.74058873182711,-122.38908866713396,Sunday Gather,36,94124
37.74058873182711,-122.38908866713396,Raff Distillerie San Francisco,112,94124
37.74058873182711,-122.38908866713396,Starbucks,129,94124
37.75173717215301,-122.49560004673242,Domino's Pizza,242,94122
37.75173717215301,-122.49560004673242,Eggettes,247,94122
37.75173717215301,-122.49560004673242,Polly Ann Ice Cream,269,94122
37.774256,-122.40185,San Francisco Flower Mart,154,94107
37.774256,-122.40185,Dinosaurs,156,94103
37.774256,-122.40185,Mars Bar & Restaurant,158,94103
37.78384421884662,-122.390002088434,Delancey Street Restaurant,157,94107
37.78384421884662,-122.390002088434,Town's End Restaurant & Bakery,187,94107
37.78384421884662,-122.390002088434,Rooftop Github,220,94107
37.785359635574224,-122.4318015575409,Festa Wine & Cocktail Lounge - Karaoke,26,94115
37.785359635574224,-122.4318015575409,Marufuku Ramen,35,94115
37.785359635574224,-122.4318015575409,Club Mari's,39,94115
37.7824146203997,-122.40019999757254,Whole Foods,132,94107
37.7824146203997,-122.40019999757254,Shelby’s Rooftop,158,94103
37.7824146203997,-122.40019999757254,Pazzia Ristorante Italiano,190,94107
37.78235803304849,-122.39312995744228,Blue Bottle Coffee,13,94107
37.78235803304849,-122.39312995744228,The American Grilled Cheese Kitchen,28,94107
37.78235803304849,-122.39312995744228,21st Amendment Brewery & Restaurant,47,94107
37.7423139,-122.4231805,El Buen Comer,105,94110
37.7423139,-122.4231805,Universal Bakery,112,94110
37.7423139,-122.4231805,Oye Managua,115,94110
37.34648029372904,-121.86856960181206,Restaurant El Aguila,65,95116
37.34648029372904,-121.86856960181206,Hamburguesas El Gordo,79,95116
37.34648029372904,-121.86856960181206,Linda's Restaurant,139,95116
